Date,Year,Month,Day_of_Year,Product,Consumer_Demand,Retailer_Order,Wholesaler_Order,Manufacturer_Order,Inventory_Level,Lead_Time_Days,Supply_Disruption,Temperature_C,Wind_Speed_kmh,Rainfall_mm,Commodity_Price_INR,News_Sentiment,Demand_Amplification,Bullwhip_Ratio,Risk_Score,Risk_Label,Risk_Level_Num
2024-10-14,2024,10,288,Tomato,868.91,1527.84,3190.21,7809.87,3672.0,7,0,28.7,9.9,3.1,5292.0,0.431,1.758,1.4556,47.6,MEDIUM,1
2024-10-15,2024,10,289,Onion,942.34,1666.92,3317.49,8337.51,3819.0,8,0,32.1,11.3,6.7,4887.0,-0.157,1.769,1.4391,51.24,LOW,0
2024-10-16,2024,10,290,Sugar,938.81,1646.85,3194.88,8411.68,3900.0,7,0,33.8,8.7,1.0,5346.0,0.205,1.754,1.4169,48.69,MEDIUM,1
2024-10-17,2024,10,291,Milk,884.53,1710.74,3556.59,9282.44,4189.0,7,0,33.4,8.6,3.6,5149.0,0.029,1.934,1.4337,47.85,MEDIUM,1
2024-10-18,2024,10,292,Rice,901.68,1588.47,3177.87,7993.87,3765.0,6,0,28.8,12.0,4.7,5075.0,-0.06,1.762,1.465,43.03,MEDIUM,1
2024-10-19,2024,10,293,Wheat,939.6,1687.8,3329.04,8340.12,3867.0,8,0,32.4,6.6,1.5,5268.0,0.648,1.796,1.4647,51.41,MEDIUM,1
2024-10-20,2024,10,294,Tomato,917.58,1651.51,3388.7,7804.45,3583.0,6,0,33.0,8.5,2.6,5188.0,0.243,1.8,1.5227,43.51,MEDIUM,1
2024-10-21,2024,10,295,Onion,891.47,1670.86,3325.6,8122.53,3703.0,6,0,32.2,11.6,0.7,5235.0,0.368,1.874,1.4482,42.23,MEDIUM,1
2024-10-22,2024,10,296,Sugar,897.88,1719.73,3333.77,8758.94,4061.0,9,0,29.9,6.4,2.8,5131.0,0.609,1.915,1.4693,55.3,MEDIUM,1
2024-10-23,2024,10,297,Milk,971.39,1722.93,3306.41,8565.43,3963.0,7,0,29.3,11.2,5.6,5295.0,0.062,1.774,1.4572,49.5,MEDIUM,1
2024-10-24,2024,10,298,Rice,882.95,1596.74,3132.52,7931.53,3670.0,9,0,33.9,9.0,4.8,5136.0,0.168,1.808,1.4647,57.49,MEDIUM,1
2024-10-25,2024,10,299,Wheat,940.51,1801.65,3776.63,8718.4,3901.0,9,0,30.0,6.8,3.5,5297.0,0.288,1.916,1.4764,58.68,MEDIUM,1
2024-10-26,2024,10,300,Tomato,917.2,1621.59,3112.3,7656.23,3643.0,9,0,28.3,8.2,5.1,5621.0,0.367,1.768,1.4967,61.83,MEDIUM,1
2024-10-27,2024,10,301,Onion,843.24,1569.72,3277.53,7506.37,3440.0,8,0,33.4,5.6,1.5,5137.0,-0.559,1.862,1.521,56.98,MEDIUM,1
2024-10-28,2024,10,302,Sugar,867.43,1537.43,2953.14,7503.17,3555.0,9,0,32.3,10.1,1.4,5267.0,-0.161,1.772,1.5605,61.88,HIGH,2
2024-10-29,2024,10,303,Milk,839.48,1566.82,3021.63,7719.83,3582.0,6,0,32.8,12.1,3.1,5599.0,0.126,1.866,1.5047,47.93,MEDIUM,1
2024-10-30,2024,10,304,Rice,955.78,1727.16,3379.92,8681.84,3984.0,6,0,33.6,10.9,2.1,4974.0,0.234,1.807,1.4987,41.05,LOW,0
2024-10-31,2024,10,305,Wheat,846.53,1595.28,3427.27,8830.71,4016.0,6,0,33.2,13.8,4.7,5160.0,0.172,1.884,1.407,41.84,MEDIUM,1
2024-11-01,2024,11,306,Tomato,843.58,1391.74,3009.98,7532.49,3519.0,7,0,25.6,6.9,7.0,5152.0,-0.123,1.65,1.3439,47.29,MEDIUM,1
2024-11-02,2024,11,307,Onion,826.23,1434.13,2942.5,7089.02,3359.0,8,0,28.6,10.3,1.4,5403.0,-0.395,1.736,1.3281,55.93,MEDIUM,1
2024-11-03,2024,11,308,Sugar,845.79,1462.15,2740.5,6760.72,3197.0,8,0,30.4,8.5,4.5,5227.0,-0.436,1.729,1.3565,54.8,MEDIUM,1
2024-11-04,2024,11,309,Milk,906.9,1710.04,3146.36,8033.85,3782.0,8,0,27.9,14.4,7.9,5544.0,0.096,1.886,1.4354,56.49,MEDIUM,1
2024-11-05,2024,11,310,Rice,842.76,1574.09,3012.83,7227.72,3428.0,9,0,29.8,11.3,2.4,5009.0,0.087,1.868,1.4849,56.93,MEDIUM,1
2024-11-06,2024,11,311,Wheat,831.67,1508.38,2929.74,7559.97,3550.0,6,0,26.3,12.0,3.9,5232.0,-0.145,1.814,1.4757,45.18,MEDIUM,1
2024-11-07,2024,11,312,Tomato,803.72,1428.03,2966.19,7918.55,3693.0,8,0,27.6,8.1,0.6,5203.0,0.198,1.777,1.2697,50.09,MEDIUM,1
2024-11-08,2024,11,313,Onion,866.32,1586.78,3083.98,7257.9,3342.0,7,0,26.5,7.4,1.8,5114.0,0.395,1.832,1.404,45.22,MEDIUM,1
2024-11-09,2024,11,314,Sugar,866.83,1617.24,3130.93,7942.55,3667.0,6,0,28.8,5.6,1.3,5635.0,-0.485,1.866,1.4008,49.79,MEDIUM,1
2024-11-10,2024,11,315,Milk,924.23,1733.48,3459.58,9048.14,3988.0,6,0,28.3,5.7,5.2,5216.0,0.22,1.876,1.4444,42.73,MEDIUM,1
2024-11-11,2024,11,316,Rice,789.8,1431.6,3039.0,7100.79,3269.0,7,0,28.1,8.9,1.3,5254.0,0.004,1.813,1.3802,48.22,MEDIUM,1
2024-11-12,2024,11,317,Wheat,918.45,1700.48,3133.64,8313.7,3899.0,7,0,26.5,13.4,1.6,5232.0,0.198,1.851,1.4721,48.41,MEDIUM,1
2024-11-13,2024,11,318,Tomato,849.29,1474.73,3116.56,7481.93,3431.0,7,0,28.6,10.7,2.0,5284.0,0.182,1.736,1.4765,49.08,MEDIUM,1
2024-11-14,2024,11,319,Onion,896.36,1768.89,3439.03,8732.13,3983.0,6,0,28.7,10.6,8.0,5286.0,0.608,1.973,1.5396,42.91,MEDIUM,1
2024-11-15,2024,11,320,Sugar,837.4,1600.32,3506.6,8770.42,3971.0,7,0,26.9,12.4,15.9,5203.0,0.38,1.911,1.5797,48.83,MEDIUM,1
2024-11-16,2024,11,321,Milk,705.25,1278.78,2765.34,7183.98,3333.0,9,0,25.4,14.2,3.9,5320.0,0.39,1.813,1.2415,54.87,MEDIUM,1
2024-11-17,2024,11,322,Rice,853.91,1432.88,2978.3,7392.12,3416.0,9,0,28.8,9.5,2.5,5784.0,0.36,1.678,1.262,59.97,MEDIUM,1
2024-11-18,2024,11,323,Wheat,850.84,1500.73,3033.47,7857.26,3671.0,7,0,27.3,7.0,15.4,5351.0,0.057,1.764,1.2844,47.49,MEDIUM,1
2024-11-19,2024,11,324,Tomato,789.59,1395.14,2842.84,7342.93,3547.0,6,0,26.9,8.7,4.0,5243.0,-0.471,1.767,1.2738,43.89,MEDIUM,1
2024-11-20,2024,11,325,Onion,854.78,1509.34,3084.67,7951.79,3638.0,8,0,27.9,7.3,5.3,5242.0,0.358,1.766,1.2757,49.77,MEDIUM,1
2024-11-21,2024,11,326,Sugar,878.4,1603.7,3258.48,7717.48,3594.0,7,0,26.6,15.4,2.6,5524.0,0.867,1.826,1.2439,44.56,MEDIUM,1
2024-11-22,2024,11,327,Milk,846.18,1518.44,2859.81,7765.91,3598.0,8,0,26.7,10.5,1.8,4993.0,0.617,1.794,1.3105,46.5,LOW,0
2024-11-23,2024,11,328,Rice,826.66,1493.55,2974.49,7203.23,3385.0,8,0,27.2,8.9,4.3,5225.0,0.107,1.807,1.3318,51.69,MEDIUM,1
2024-11-24,2024,11,329,Wheat,896.23,1697.14,3417.45,8792.2,4029.0,8,0,29.4,14.8,1.8,5345.0,0.389,1.894,1.3931,52.4,MEDIUM,1
2024-11-25,2024,11,330,Tomato,889.77,1558.99,2677.83,7047.7,3338.0,7,0,29.1,14.7,14.1,5418.0,-0.355,1.752,1.459,52.84,MEDIUM,1
2024-11-26,2024,11,331,Onion,820.52,1519.92,3009.26,8170.16,3652.0,6,0,27.2,12.9,1.6,5390.0,0.614,1.852,1.4473,42.54,MEDIUM,1
2024-11-27,2024,11,332,Sugar,788.19,1372.99,2597.93,6965.57,3214.0,6,0,29.9,11.8,5.7,5106.0,0.843,1.742,1.4432,38.49,MEDIUM,1
2024-11-28,2024,11,333,Milk,888.39,1573.11,3202.23,8191.07,3820.0,8,0,27.8,9.2,5.9,5223.0,0.094,1.771,1.4389,53.34,MEDIUM,1
2024-11-29,2024,11,334,Rice,942.75,1587.68,3461.01,8735.86,4094.0,7,0,28.1,8.4,0.5,5158.0,0.335,1.684,1.4707,46.97,MEDIUM,1
2024-11-30,2024,11,335,Wheat,891.66,1522.86,2892.24,6755.82,3137.0,7,0,27.9,14.7,7.5,5220.0,0.176,1.708,1.4619,48.25,MEDIUM,1
2024-12-01,2024,12,336,Tomato,708.23,1241.75,2316.19,5893.52,2831.0,6,0,24.1,10.7,0.1,5284.0,-0.343,1.753,1.4507,46.32,MEDIUM,1
2024-12-02,2024,12,337,Onion,680.65,1256.92,2488.2,6587.93,3117.0,5,0,21.9,12.4,0.7,5779.0,0.644,1.847,1.3014,39.09,MEDIUM,1
2024-12-03,2024,12,338,Sugar,666.14,1237.54,2440.41,6265.24,2914.0,6,0,24.9,7.6,0.2,5189.0,0.389,1.858,1.1928,37.84,MEDIUM,1
2024-12-04,2024,12,339,Milk,685.45,1232.81,2333.79,5941.93,2893.0,4,0,27.6,7.2,0.0,5378.0,0.571,1.799,1.2125,29.11,MEDIUM,1
2024-12-05,2024,12,340,Rice,639.32,1127.45,2391.25,6071.3,2904.0,6,0,25.2,8.3,0.5,5381.0,0.633,1.764,1.1534,37.95,MEDIUM,1
2024-12-06,2024,12,341,Wheat,698.43,1249.15,2116.91,5380.66,2611.0,6,0,25.2,12.9,0.3,5563.0,0.423,1.789,1.2254,41.9,MEDIUM,1
2024-12-07,2024,12,342,Tomato,676.92,1181.67,2143.59,5162.96,2640.0,4,0,22.3,12.8,0.2,5597.0,0.521,1.746,1.2847,32.64,MEDIUM,1
2024-12-08,2024,12,343,Onion,708.39,1331.93,2590.02,6862.5,3194.0,6,0,21.9,12.3,0.1,5316.0,0.471,1.88,1.2628,39.75,MEDIUM,1
2024-12-09,2024,12,344,Sugar,679.44,1226.89,2484.07,6061.34,2978.0,7,0,26.2,11.8,0.3,5542.0,-0.005,1.806,1.256,49.28,MEDIUM,1
2024-12-10,2024,12,345,Milk,740.08,1251.29,2473.3,6382.36,3145.0,5,0,24.6,9.9,0.2,5342.0,0.069,1.691,1.2426,36.71,MEDIUM,1
2024-12-11,2024,12,346,Rice,653.79,1186.66,2171.44,5184.67,2620.0,5,0,24.7,10.8,0.2,5318.0,-0.202,1.815,1.2739,38.3,MEDIUM,1
2024-12-12,2024,12,347,Wheat,752.52,1361.94,2519.05,6534.64,3117.0,4,0,27.4,11.8,0.4,5773.0,0.134,1.81,1.2934,36.46,MEDIUM,1
2024-12-13,2024,12,348,Tomato,744.66,1365.6,2709.11,6790.83,3235.0,6,0,25.7,12.0,0.2,5375.0,0.182,1.834,1.2968,42.29,MEDIUM,1
2024-12-14,2024,12,349,Onion,601.28,1092.25,2344.62,5531.14,2721.0,4,0,23.1,7.8,1.4,5249.0,0.409,1.817,1.2402,29.05,MEDIUM,1
2024-12-15,2024,12,350,Sugar,787.34,1362.73,2693.7,7078.83,3278.0,4,0,23.6,13.1,0.2,5372.0,0.294,1.731,1.1892,30.09,MEDIUM,1
2024-12-16,2024,12,351,Milk,686.27,1229.21,2477.93,5946.27,2920.0,5,0,25.2,8.6,2.0,5237.0,0.479,1.791,1.2043,33.04,MEDIUM,1
2024-12-17,2024,12,352,Rice,709.64,1252.39,2535.95,6391.15,3038.0,7,0,24.1,10.4,0.3,5262.0,-0.181,1.765,1.2094,46.67,MEDIUM,1
2024-12-18,2024,12,353,Wheat,707.08,1109.69,2244.27,5602.68,2775.0,6,0,23.3,12.6,0.7,5355.0,-0.134,1.569,1.2307,42.68,MEDIUM,1
2024-12-19,2024,12,354,Tomato,794.91,1341.51,2675.01,6544.36,3127.0,4,0,25.6,10.3,1.0,5236.0,0.203,1.688,1.2279,29.76,MEDIUM,1
2024-12-20,2024,12,355,Onion,664.49,1236.38,2588.75,6199.19,2970.0,7,0,26.4,10.4,0.7,5631.0,0.17,1.861,1.2008,48.47,MEDIUM,1
2024-12-21,2024,12,356,Sugar,741.01,1317.82,2742.45,7507.52,3588.0,7,0,28.3,10.3,0.7,5281.0,0.404,1.778,1.2252,44.17,MEDIUM,1
2024-12-22,2024,12,357,Milk,681.43,1204.1,2256.55,5235.89,2609.0,7,0,24.9,10.8,0.2,5334.0,0.557,1.767,1.2584,44.43,MEDIUM,1
2024-12-23,2024,12,358,Rice,684.02,1194.03,2413.37,6168.69,2921.0,5,0,24.4,16.0,0.2,5284.0,-0.109,1.746,1.2607,37.3,MEDIUM,1
2024-12-24,2024,12,359,Wheat,750.29,1351.45,2610.56,6464.49,3034.0,5,0,24.1,10.5,0.2,5279.0,0.69,1.801,1.2098,32.49,MEDIUM,1
2024-12-25,2024,12,360,Tomato,675.87,1167.6,2350.76,6311.75,3035.0,4,0,27.4,3.1,0.3,5359.0,0.535,1.728,1.2643,29.88,MEDIUM,1
2024-12-26,2024,12,361,Onion,713.56,1283.52,2543.99,6049.31,2950.0,6,0,27.9,11.0,0.2,5263.0,0.109,1.799,1.2118,40.26,MEDIUM,1
2024-12-27,2024,12,362,Sugar,762.38,1363.8,2775.73,6492.11,3044.0,5,0,27.0,8.4,0.1,5236.0,0.693,1.789,1.2115,32.07,MEDIUM,1
2024-12-28,2024,12,363,Milk,784.66,1364.71,2588.61,6487.58,3080.0,5,0,26.6,11.4,0.1,5253.0,0.29,1.739,1.1855,33.86,MEDIUM,1
2024-12-29,2024,12,364,Rice,675.24,1280.47,2629.03,6578.27,3093.0,6,0,25.0,5.5,0.5,5257.0,0.135,1.896,1.1396,38.99,MEDIUM,1
2024-12-30,2024,12,365,Wheat,751.66,1347.26,2795.43,7242.51,3343.0,5,0,25.5,12.3,0.3,5340.0,0.132,1.792,1.4443,39.4,MEDIUM,1
2024-12-31,2024,12,366,Tomato,718.93,1307.67,2535.11,6193.11,2950.0,4,0,25.1,8.5,0.2,5328.0,0.045,1.819,1.4327,34.55,MEDIUM,1
2025-01-01,2025,1,1,Onion,725.82,1338.25,2706.58,7090.97,3404.0,5,0,24.6,5.2,0.4,5730.0,0.047,1.844,1.4795,44.26,MEDIUM,1
2025-01-02,2025,1,2,Sugar,750.77,1433.93,2893.54,6968.32,3189.0,7,0,25.9,10.6,2.1,5619.0,-0.12,1.91,1.5174,54.55,MEDIUM,1
2025-01-03,2025,1,3,Milk,730.67,1315.24,2731.5,6635.12,3209.0,7,0,26.4,11.8,0.5,5454.0,-0.177,1.8,1.5194,53.22,MEDIUM,1
2025-01-04,2025,1,4,Rice,750.67,1438.77,3060.33,7272.29,3389.0,5,0,24.0,4.4,0.8,5612.0,0.221,1.917,1.6354,44.55,MEDIUM,1
2025-01-05,2025,1,5,Wheat,763.01,1335.73,2502.75,5921.21,2780.0,5,0,22.4,13.7,1.4,5579.0,0.301,1.751,1.5589,42.67,MEDIUM,1
2025-01-06,2025,1,6,Tomato,810.76,1518.22,3113.08,7530.21,3561.0,4,0,24.3,8.5,0.2,5602.0,0.213,1.873,1.4559,36.79,MEDIUM,1
2025-01-07,2025,1,7,Onion,763.35,1394.78,2861.72,7279.64,3519.0,4,0,24.4,7.5,0.1,5646.0,0.239,1.827,1.4766,37.41,MEDIUM,1
2025-01-08,2025,1,8,Sugar,772.0,1384.91,2789.2,6862.47,3278.0,5,0,22.5,16.2,0.1,5535.0,0.307,1.794,1.4781,40.99,MEDIUM,1
2025-01-09,2025,1,9,Milk,782.42,1444.39,2945.44,7733.54,3586.0,4,0,23.6,7.3,0.0,5577.0,0.184,1.846,1.5335,37.85,MEDIUM,1
2025-01-10,2025,1,10,Rice,745.17,1346.47,2761.59,7696.22,3566.0,6,0,24.2,14.5,0.2,6061.0,-0.167,1.807,1.549,54.68,MEDIUM,1
2025-01-11,2025,1,11,Wheat,678.04,1156.59,2447.48,6001.84,2962.0,5,0,25.6,13.4,0.2,5594.0,0.394,1.706,1.5408,42.08,MEDIUM,1
2025-01-12,2025,1,12,Tomato,799.13,1483.16,3026.05,7571.02,3499.0,6,0,25.3,14.8,0.3,5337.0,0.161,1.856,1.5407,45.68,MEDIUM,1
2025-01-13,2025,1,13,Onion,796.95,1388.72,2865.51,7667.37,3639.0,5,0,23.9,12.2,0.9,5634.0,-0.127,1.743,1.7105,47.63,MEDIUM,1
2025-01-14,2025,1,14,Sugar,804.35,1360.09,2544.24,6250.24,2932.0,5,0,25.1,11.8,0.1,5643.0,-0.247,1.691,1.6905,48.02,MEDIUM,1
2025-01-15,2025,1,15,Milk,837.83,1465.61,2862.66,7183.8,3251.0,6,0,22.3,8.5,0.1,5706.0,0.262,1.749,1.588,49.57,MEDIUM,1
2025-01-16,2025,1,16,Rice,798.57,1375.2,2689.81,7095.91,3250.0,5,0,22.0,6.3,1.3,5421.0,0.084,1.722,1.5725,42.38,MEDIUM,1
2025-01-17,2025,1,17,Wheat,847.94,1432.62,2997.13,8004.81,3723.0,4,0,24.7,0.0,0.3,5644.0,0.161,1.69,1.4856,37.92,MEDIUM,1
2025-01-18,2025,1,18,Tomato,792.27,1460.24,2819.25,6288.89,3021.0,5,0,25.5,12.9,0.3,5616.0,-0.391,1.843,1.5008,45.63,MEDIUM,1
2025-01-19,2025,1,19,Onion,828.62,1492.41,2966.94,7307.64,3357.0,4,1,23.9,14.4,0.4,5527.0,0.366,1.801,1.5233,66.29,HIGH,2
2025-01-20,2025,1,20,Sugar,791.36,1491.05,3001.78,6892.53,3367.0,7,0,22.2,15.6,1.0,5704.0,0.062,1.884,1.4954,54.16,MEDIUM,1
2025-01-21,2025,1,21,Milk,814.83,1420.11,2856.58,6911.15,3194.0,5,0,21.9,11.2,0.6,5559.0,0.496,1.743,1.3651,38.59,MEDIUM,1
2025-01-22,2025,1,22,Rice,830.2,1608.33,3200.72,8187.5,3808.0,5,0,25.2,6.9,1.2,5706.0,0.35,1.937,1.4612,42.23,MEDIUM,1
2025-01-23,2025,1,23,Wheat,871.27,1634.93,3275.97,8414.19,3876.0,7,0,24.8,7.9,0.6,5420.0,0.019,1.876,1.4618,51.03,MEDIUM,1
2025-01-24,2025,1,24,Tomato,853.65,1420.14,2728.04,6247.63,3005.0,5,0,23.0,8.7,0.1,6101.0,-0.487,1.664,1.5175,51.21,MEDIUM,1
2025-01-25,2025,1,25,Onion,826.81,1588.36,2990.43,7225.73,3383.0,5,0,23.0,9.2,0.4,5460.0,0.711,1.921,1.487,38.35,MEDIUM,1
2025-01-26,2025,1,26,Sugar,794.95,1432.52,3116.47,7603.12,3582.0,7,0,22.2,8.5,1.4,5643.0,-0.114,1.802,1.4824,54.24,MEDIUM,1
2025-01-27,2025,1,27,Milk,851.13,1432.22,2786.71,7543.61,3457.0,4,0,25.0,13.3,0.2,5472.0,-0.341,1.683,1.4225,37.76,MEDIUM,1
2025-01-28,2025,1,28,Rice,775.21,1371.91,2748.1,6477.46,3106.0,6,0,23.7,12.1,0.0,5484.0,-0.046,1.77,1.5776,48.73,MEDIUM,1
2025-01-29,2025,1,29,Wheat,823.74,1547.13,2890.87,6957.67,3373.0,5,0,22.6,11.4,0.5,5469.0,0.164,1.878,1.5887,42.7,MEDIUM,1
2025-01-30,2025,1,30,Tomato,881.19,1521.04,2969.44,7440.77,3427.0,5,0,25.9,14.2,0.1,5481.0,0.276,1.726,1.5136,41.13,MEDIUM,1
2025-01-31,2025,1,31,Onion,885.7,1596.52,3221.03,7910.42,3637.0,6,1,25.9,8.2,0.4,5677.0,-0.138,1.803,1.529,80.4,HIGH,2
2025-02-01,2025,2,32,Sugar,900.13,1579.5,3232.29,7864.26,3698.0,6,0,24.2,13.6,0.4,5676.0,0.255,1.755,1.4864,47.78,MEDIUM,1
2025-02-02,2025,2,33,Milk,857.73,1490.24,3178.11,7930.66,3671.0,5,1,28.7,8.9,0.1,5491.0,0.175,1.737,1.5364,72.08,HIGH,2
2025-02-03,2025,2,34,Rice,868.49,1653.45,3123.68,8474.87,4069.0,6,0,24.2,8.0,0.7,5486.0,-0.128,1.904,1.633,50.0,MEDIUM,1
2025-02-04,2025,2,35,Wheat,927.47,1607.08,3279.62,8259.1,3822.0,6,0,27.1,15.6,0.6,5646.0,0.669,1.733,1.464,45.08,MEDIUM,1
2025-02-05,2025,2,36,Tomato,1008.92,1808.82,3670.75,8904.37,4058.0,6,0,26.5,10.9,0.5,5558.0,0.277,1.793,1.3184,43.97,MEDIUM,1
2025-02-06,2025,2,37,Onion,868.68,1610.58,3223.49,8642.52,3928.0,6,0,26.2,7.9,0.8,5563.0,0.676,1.854,1.3948,43.17,MEDIUM,1
2025-02-07,2025,2,38,Sugar,877.96,1572.86,3324.49,8847.43,4064.0,4,0,26.7,13.7,0.1,5996.0,0.346,1.792,1.4592,40.12,MEDIUM,1
2025-02-08,2025,2,39,Milk,908.1,1646.42,3548.77,9580.82,4316.0,5,0,28.0,9.3,0.4,5579.0,0.281,1.813,1.5935,43.29,MEDIUM,1
2025-02-09,2025,2,40,Rice,886.82,1644.35,3160.38,8074.11,3649.0,4,0,26.7,7.7,0.6,5765.0,0.121,1.854,1.6632,41.99,MEDIUM,1
2025-02-10,2025,2,41,Wheat,879.87,1404.97,2760.4,6723.66,3140.0,4,0,27.0,7.1,1.1,5617.0,0.214,1.597,1.8791,43.29,MEDIUM,1
2025-02-11,2025,2,42,Tomato,899.25,1697.54,3395.21,8499.92,3841.0,4,0,26.3,6.3,0.1,5529.0,-0.115,1.888,1.9184,44.64,MEDIUM,1
2025-02-12,2025,2,43,Onion,897.13,1713.57,3201.27,7777.91,3662.0,5,0,27.4,12.8,0.2,5548.0,0.164,1.91,1.9464,48.86,MEDIUM,1
2025-02-13,2025,2,44,Sugar,886.91,1627.59,3248.61,8109.22,3671.0,7,0,26.8,4.4,2.2,5703.0,-0.369,1.835,1.8771,62.03,MEDIUM,1
2025-02-14,2025,2,45,Milk,831.84,1503.57,3353.17,8928.45,4089.0,4,0,26.6,12.4,0.7,5676.0,0.147,1.808,1.9103,44.68,MEDIUM,1
2025-02-15,2025,2,46,Rice,860.52,1540.2,3258.11,8172.11,3791.0,6,0,27.4,8.2,1.2,5543.0,0.455,1.79,1.9444,52.32,MEDIUM,1
2025-02-16,2025,2,47,Wheat,938.66,1734.19,3507.68,9263.58,4124.0,5,0,26.3,9.9,0.2,5525.0,0.04,1.848,1.9536,49.35,MEDIUM,1
2025-02-17,2025,2,48,Tomato,966.0,1645.23,3243.25,8090.95,3689.0,4,0,26.0,8.6,0.1,5749.0,-0.11,1.703,1.7869,44.84,MEDIUM,1
2025-02-18,2025,2,49,Onion,985.59,1891.71,3937.67,9695.8,4314.0,4,0,27.1,13.6,0.3,6164.0,0.253,1.919,1.7705,46.93,MEDIUM,1
2025-02-19,2025,2,50,Sugar,1011.23,1840.8,3927.41,9732.55,4426.0,6,0,27.1,4.7,0.1,5581.0,0.342,1.82,1.7279,50.02,MEDIUM,1
2025-02-20,2025,2,51,Milk,925.44,1593.51,3106.43,7644.41,3610.0,5,0,25.4,13.4,1.2,5395.0,0.568,1.722,1.7142,41.82,MEDIUM,1
2025-02-21,2025,2,52,Rice,939.85,1557.1,3161.87,7973.62,3746.0,5,1,25.0,4.1,1.1,5686.0,0.187,1.657,1.7289,76.86,HIGH,2
2025-02-22,2025,2,53,Wheat,1005.64,1709.94,3405.61,8854.05,4040.0,5,0,26.4,10.2,0.2,5925.0,0.405,1.7,1.644,46.88,MEDIUM,1
2025-02-23,2025,2,54,Tomato,1049.81,1832.46,3505.27,8510.17,3871.0,6,1,26.8,7.7,0.1,5653.0,-0.255,1.746,1.3787,78.49,HIGH,2
2025-02-24,2025,2,55,Onion,944.66,1689.14,3656.14,8924.77,4100.0,6,0,25.0,8.8,0.3,5616.0,0.961,1.788,1.3802,42.06,MEDIUM,1
2025-02-25,2025,2,56,Sugar,933.23,1745.59,3773.05,9429.92,4312.0,6,0,24.8,10.1,0.2,5505.0,0.463,1.87,1.4816,44.96,MEDIUM,1
2025-02-26,2025,2,57,Milk,991.1,1764.29,3344.92,8314.41,3769.0,6,0,27.3,7.6,0.0,5950.0,0.233,1.78,1.4448,50.01,MEDIUM,1
2025-02-27,2025,2,58,Rice,1062.46,1852.81,3752.05,9008.55,4108.0,6,0,23.0,5.9,0.1,5582.0,0.469,1.744,1.3213,43.29,MEDIUM,1
2025-02-28,2025,2,59,Wheat,1029.57,1921.83,3938.51,9751.31,4407.0,4,0,23.2,10.2,0.1,5445.0,-0.432,1.867,1.2922,35.99,MEDIUM,1
2025-03-01,2025,3,60,Tomato,984.83,1605.99,3279.81,7734.64,3629.0,5,1,29.4,9.2,0.0,5282.0,-0.32,1.631,1.2717,68.5,HIGH,2
2025-03-02,2025,3,61,Onion,962.13,1756.2,3368.78,8649.0,3912.0,6,0,30.6,10.9,0.4,5445.0,-0.09,1.825,1.2654,43.88,MEDIUM,1
2025-03-03,2025,3,62,Sugar,997.78,1814.99,3717.83,9349.97,4218.0,7,0,28.7,8.7,1.5,5990.0,-0.144,1.819,1.255,54.44,MEDIUM,1
2025-03-04,2025,3,63,Milk,1059.79,1950.75,3943.53,10450.07,4679.0,7,0,28.0,12.4,2.5,5462.0,0.273,1.841,1.3267,48.16,MEDIUM,1
2025-03-05,2025,3,64,Rice,1022.7,1768.94,3601.35,8209.4,3733.0,6,0,32.7,15.1,1.0,5410.0,0.203,1.73,1.3476,43.3,MEDIUM,1
2025-03-06,2025,3,65,Wheat,1029.43,1826.44,3339.61,8683.83,3899.0,4,0,31.5,12.6,0.8,5960.0,0.23,1.774,1.3154,38.18,MEDIUM,1
2025-03-07,2025,3,66,Tomato,1020.23,1746.93,3381.81,8512.71,3861.0,5,1,27.6,7.5,0.1,5577.0,0.561,1.712,1.3099,67.61,HIGH,2
2025-03-08,2025,3,67,Onion,1066.72,1877.34,3889.9,10828.51,4942.0,7,0,28.8,8.9,0.2,5426.0,0.381,1.76,1.4437,49.01,MEDIUM,1
2025-03-09,2025,3,68,Sugar,1026.97,1824.25,3643.92,9223.57,4091.0,6,0,29.6,8.8,0.2,5393.0,-0.4,1.776,1.4764,48.08,MEDIUM,1
2025-03-10,2025,3,69,Milk,1058.61,1976.06,3945.92,10473.05,4702.0,5,0,30.0,10.5,0.8,5370.0,-0.022,1.867,1.5257,41.7,MEDIUM,1
2025-03-11,2025,3,70,Rice,1064.6,2118.0,4302.34,10337.07,4748.0,7,0,27.8,9.2,0.2,5381.0,0.289,1.989,1.5723,50.95,MEDIUM,1
2025-03-12,2025,3,71,Wheat,1081.39,1951.34,4029.18,10722.54,4764.0,4,0,32.2,12.8,0.6,5549.0,0.387,1.804,1.5114,36.23,MEDIUM,1
2025-03-13,2025,3,72,Tomato,1050.99,1968.78,4248.97,11489.73,5085.0,5,0,32.1,8.0,0.3,5308.0,0.234,1.873,1.6896,42.25,MEDIUM,1
2025-03-14,2025,3,73,Onion,988.84,1826.76,4042.91,10252.47,4551.0,7,0,28.3,9.4,0.6,5517.0,0.271,1.847,1.7244,54.68,MEDIUM,1
2025-03-15,2025,3,74,Sugar,1168.61,2109.44,4046.6,9325.21,4200.0,4,0,30.1,9.2,0.3,5146.0,0.701,1.805,1.5866,31.75,MEDIUM,1
2025-03-16,2025,3,75,Milk,1031.47,1956.99,3997.67,9760.32,4431.0,4,0,27.8,14.2,0.1,5905.0,0.236,1.897,1.8072,44.98,MEDIUM,1
