Date,Consumer_Demand,Product_Price,Sales,Order_Total,Discount_Rate,Actual_Shipping_Days,Scheduled_Shipping_Days,Late_Delivery_Risk,Shipping_Delay_Days,Product_Category,Shipping_Mode,Market,Order_Region,Customer_Segment,Retailer_Order,Wholesaler_Order,Manufacturer_Order,Demand_Amplification,Bullwhip_Ratio,Lead_Time_Days,Supply_Disruption_Rate,Supply_Disruption,Inventory_Level,Price_Stress,Risk_Score,Risk_Label,Risk_Level_Num,Year,Month,Day_of_Year
2017-04-26,10,154.50650785925,2257.9198624130004,1973.086402899,0.088633244375,3.625,3.25,0.5,1.375,Cleats,Standard Class,Europe,Eastern Asia,Consumer,18.4357,41.2073,92.6034,1.8436,1.4854,3.62,0.5,1,517.15,1.152,61.23,MEDIUM,1,2017,4,116
2017-04-27,14,147.2687673335,1491.8872526760001,1334.849135857,0.06332034166666667,3.6666666666666665,3.6666666666666665,0.3333333333333333,-1.0,Camping & Hiking,Standard Class,Europe,Central America,Consumer,32.0525,65.3311,188.1913,2.2895,1.4721,3.67,0.333,0,538.37,1.098,30.42,LOW,0,2017,4,117
2017-04-28,7,212.3372898562857,1628.856259087,1479.460641081,0.049401234428571424,3.0,2.7142857142857144,0.7142857142857143,0.42857142857142855,Cardio Equipment,Second Class,Pacific Asia,Oceania,Consumer,11.7626,22.9732,42.1804,1.6804,1.4581,3.0,0.714,1,509.74,1.5832,64.99,HIGH,2,2017,4,118
2017-04-29,27,146.21210508733333,2698.28707259,2425.791043969,0.0312347605,3.75,2.5,0.5,0.5,Camping & Hiking,Second Class,Europe,Oceania,Consumer,45.8568,83.1767,263.8689,1.6984,1.4612,3.75,0.5,1,553.91,1.0902,60.13,MEDIUM,1,2017,4,119
2017-04-30,22,151.0767796611,2232.539071418,1976.563084562,0.030885336799999996,4.1,3.5,0.8,-0.1,Cleats,Standard Class,USCA,Central Africa,Consumer,37.0221,90.875,380.6361,1.6828,1.4514,4.1,0.8,1,576.74,1.1264,60.29,MEDIUM,1,2017,4,120
2017-05-01,15,106.3642263227,1670.87755035,1495.646190552,0.0498094169,3.6,3.5,0.5,-0.5,Camping & Hiking,Standard Class,Pacific Asia,Southeast Asia,Consumer,25.4137,60.2162,205.9629,1.6942,1.4331,3.6,0.5,1,541.21,0.7931,58.66,MEDIUM,1,2017,5,121
2017-05-02,17,117.70498071216667,1476.034417554,1332.886405324,0.05206787866666667,4.166666666666667,3.3333333333333335,0.8333333333333334,0.16666666666666666,Cardio Equipment,Standard Class,Africa,Western Europe,Corporate,28.5673,47.9823,87.4015,1.6804,1.4654,4.17,0.833,1,514.81,0.8776,59.31,MEDIUM,1,2017,5,122
2017-05-03,11,126.29421449142856,1021.384668479,972.505534476,0.020621606285714283,3.2857142857142856,3.2857142857142856,0.8571428571428571,-0.5714285714285714,Water Sports,Standard Class,Europe,Western Europe,Consumer,22.1887,47.1881,125.9239,2.0172,1.4283,3.29,0.857,1,526.68,0.9416,58.57,MEDIUM,1,2017,5,123
2017-05-04,15,143.006179110625,1787.8071774539999,1660.377540645,0.065570283625,3.625,3.125,0.5,0.0,Indoor/Outdoor Games,Standard Class,Europe,Caribbean,Home Office,30.9659,49.984,74.7496,2.0644,1.4542,3.62,0.5,1,514.03,1.0663,59.75,MEDIUM,1,2017,5,124
2017-05-05,18,135.59752654566668,1169.971958969,1079.210559262,0.0422520475,3.0,2.3333333333333335,0.16666666666666666,-0.5,Cleats,Standard Class,Europe,West of USA ,Consumer,30.4499,45.3,130.1496,1.6917,1.4867,3.0,0.167,0,526.94,1.011,29.84,LOW,0,2017,5,125
2017-05-06,22,118.8155366944,1761.156251532,1571.755588867,0.08784687620000001,3.9,2.5,0.7,-0.1,Cleats,Standard Class,Europe,Caribbean,Corporate,36.2556,62.7022,172.6298,1.648,1.5011,3.9,0.7,1,531.09,0.8859,60.02,HIGH,2,2017,5,126
2017-05-07,12,102.36592347442857,1250.5363634310002,1102.618983051,0.04202107014285714,4.0,3.0,0.7142857142857143,0.42857142857142855,Men's Footwear,Standard Class,Europe,East of USA,Consumer,22.5297,52.4815,64.1398,1.8775,1.5059,4.0,0.714,1,511.41,0.7632,60.12,HIGH,2,2017,5,127
2017-05-08,16,139.21663039175002,1698.695653484,1509.427966278,0.041768687625,3.5,2.875,0.375,-0.125,Cardio Equipment,Standard Class,USCA,Southeast Asia,Corporate,27.1168,64.3235,100.7197,1.6948,1.5412,3.5,0.375,0,522.44,1.038,31.2,MEDIUM,1,2017,5,128
2017-05-09,32,163.5626335084375,2703.440509545,2443.2150429969997,0.0453829455625,3.25,2.875,0.4375,0.375,Women's Apparel,Standard Class,Europe,West of USA ,Consumer,61.0575,132.6322,282.4558,1.908,1.5517,3.25,0.438,0,555.38,1.2195,33.23,MEDIUM,1,2017,5,129
2017-05-10,25,107.49049408175,1396.087722814,1257.7788732929998,0.034663000624999996,3.625,3.625,0.125,-1.0,Fishing,Standard Class,USCA,Caribbean,Consumer,45.6934,103.5569,219.1729,1.8277,1.4837,3.62,0.125,0,547.47,0.8014,29.67,LOW,0,2017,5,130
2017-05-11,7,101.647993301,426.58724499,357.83263441400004,0.19063311466666666,3.0,3.0,1.0,1.0,Indoor/Outdoor Games,First Class,Europe,Central America,Corporate,10.7739,23.418,36.0616,1.5391,1.4981,3.0,1.0,1,507.16,0.7579,59.96,MEDIUM,1,2017,5,131
2017-05-12,15,146.56294112777778,1922.951520962,1795.149715842,0.03636619844444445,3.3333333333333335,1.6666666666666667,0.6666666666666666,-0.2222222222222222,Cardio Equipment,First Class,Europe,Southeast Asia,Consumer,31.3617,54.0786,145.7105,2.0908,1.4977,3.33,0.667,1,526.38,1.0928,60.88,MEDIUM,1,2017,5,132
2017-05-13,25,134.1745378347778,2291.699071666,2122.799105346,0.046510959666666664,3.0,2.2222222222222223,0.5555555555555556,0.8888888888888888,Camping & Hiking,Standard Class,Pacific Asia,Central America,Consumer,53.584,114.5237,294.0761,2.1434,1.5046,3.0,0.556,1,561.05,1.0004,60.1,HIGH,2,2017,5,133
2017-05-14,7,199.96565588800001,626.623362725,587.379653311,0.033994527999999996,3.5,2.5,0.25,2.5,Cleats,Standard Class,USCA,East of USA,Consumer,11.792,27.1302,59.6023,1.6846,1.4898,3.5,0.25,0,511.51,1.4909,34.71,MEDIUM,1,2017,5,134
2017-05-15,19,93.265216019375,1477.5601679580002,1310.411348149,0.042128606625,2.75,2.25,0.5,0.125,Indoor/Outdoor Games,Standard Class,LATAM,Western Europe,Consumer,32.7353,74.6239,134.6898,1.7229,1.5225,2.75,0.5,1,528.27,0.6954,60.45,HIGH,2,2017,5,135
2017-05-16,25,216.6257301340909,3120.174155786,2868.695485695,0.061406822636363635,3.090909090909091,3.3636363636363638,0.5454545454545454,0.8181818181818182,Cleats,Standard Class,Europe,Western Europe,Consumer,46.074,114.5692,388.8786,1.843,1.5075,3.09,0.545,1,577.84,1.6152,66.3,HIGH,2,2017,5,136
2017-05-17,27,90.29885836066667,1417.586554855,1275.805731254,0.04462065666666667,3.4444444444444446,3.3333333333333335,0.6666666666666666,-0.1111111111111111,Cleats,Standard Class,LATAM,Western Europe,Consumer,50.0023,112.9423,474.0489,1.8519,1.6154,3.44,0.667,1,590.64,0.6733,62.31,HIGH,2,2017,5,137
2017-05-18,13,217.33456920042858,1449.33786788,1316.773630768,0.06176874385714285,3.2857142857142856,2.857142857142857,0.5714285714285714,-1.2857142857142858,Men's Footwear,Standard Class,LATAM,Central America,Consumer,24.8682,52.3016,103.8369,1.9129,1.5919,3.29,0.571,1,520.98,1.6204,68.04,HIGH,2,2017,5,138
2017-05-19,14,197.64868985425,1694.229812573,1523.619179507,0.0512900025,2.75,3.75,0.25,-0.75,Fishing,Standard Class,LATAM,Northern Europe,Consumer,30.6571,74.4436,141.2913,2.1898,1.6188,2.75,0.25,0,531.33,1.4737,37.11,MEDIUM,1,2017,5,139
2017-05-20,16,162.1472781485,2233.012886396,2027.721380229,0.038095839625,3.75,3.0,0.625,-0.5,Camping & Hiking,Standard Class,USCA,Southeast Asia,Consumer,28.1538,54.9006,153.3138,1.7596,1.6484,3.75,0.625,1,531.45,1.209,65.06,HIGH,2,2017,5,140
2017-05-21,6,91.9185426454,717.853443305,577.586754356,0.10637024180000001,4.2,2.6,0.8,1.6,Cleats,Standard Class,Europe,East of USA,Consumer,9.9216,16.3053,33.8256,1.6536,1.634,4.2,0.8,1,506.73,0.6853,62.68,HIGH,2,2017,5,141
2017-05-22,20,142.52290775928572,2636.472895468,2417.197329208,0.04536987207142857,3.5714285714285716,3.142857142857143,0.42857142857142855,0.14285714285714285,Water Sports,Standard Class,Pacific Asia,Caribbean,Consumer,31.2053,59.2118,132.6047,1.5603,1.6308,3.57,0.429,0,528.67,1.0627,33.24,MEDIUM,1,2017,5,142
2017-05-23,20,149.689487332,1519.034456758,1332.375424758,0.043555498,3.625,3.5,0.625,0.0,Cleats,Standard Class,Europe,West Africa,Consumer,33.2956,56.238,171.3164,1.6648,1.6241,3.62,0.625,1,534.68,1.1161,63.64,HIGH,2,2017,5,143
2017-05-24,22,108.35834574288889,1527.18030148,1433.3053805089999,0.023418611888888892,4.0,3.111111111111111,0.7777777777777778,0.0,Fishing,Standard Class,Europe,Oceania,Corporate,39.2722,67.2642,81.0766,1.7851,1.7109,4.0,0.778,1,516.68,0.8079,64.22,HIGH,2,2017,5,144
2017-05-25,16,88.2517534348889,1546.873508122,1345.940300147,0.08006143444444444,3.2222222222222223,3.5555555555555554,0.5555555555555556,0.7777777777777778,Men's Footwear,Standard Class,LATAM,Caribbean,Consumer,34.2892,65.3054,243.5984,2.1431,1.6949,3.22,0.556,1,546.97,0.658,63.9,HIGH,2,2017,5,145
2017-05-26,24,135.6885569230909,2357.42985323,2221.6159032,0.03289719381818182,3.4545454545454546,2.1818181818181817,0.7272727272727273,1.4545454545454546,Cleats,Standard Class,Europe,Western Europe,Consumer,40.8162,68.2886,164.7158,1.7007,1.7097,3.45,0.727,1,533.5,1.0117,64.31,HIGH,2,2017,5,146
2017-05-27,12,179.99368682124998,1559.165416583,1427.548245336,0.02216348075,3.5,1.75,0.75,0.75,Cameras ,Standard Class,Europe,Eastern Europe,Consumer,21.9787,40.5132,82.4874,1.8316,1.7441,3.5,0.75,1,517.74,1.342,68.3,HIGH,2,2017,5,147
2017-05-28,37,182.92262833766665,3924.939521393,3532.055505899,0.07324964046666667,3.0,2.4,0.6,0.26666666666666666,Cardio Equipment,Standard Class,LATAM,Central Africa,Consumer,66.1591,88.8089,202.41,1.7881,1.6082,3.0,0.6,1,537.39,1.3639,65.8,HIGH,2,2017,5,148
2017-05-29,20,83.341322371,1399.46319111,1249.79105002,0.05187254322222222,3.2222222222222223,2.4444444444444446,0.3333333333333333,0.4444444444444444,Shop By Sport,Standard Class,Europe,Eastern Asia,Consumer,40.3406,82.5302,191.5321,2.017,1.6288,3.22,0.333,0,541.16,0.6214,32.58,MEDIUM,1,2017,5,149
2017-05-30,19,112.88492164742857,1112.597105344,1051.339589554,0.05619315742857143,4.142857142857143,2.7142857142857144,0.5714285714285714,0.5714285714285714,Cleats,Standard Class,LATAM,Caribbean,Corporate,43.8125,85.9106,110.2144,2.3059,1.6019,4.14,0.571,1,521.87,0.8417,62.04,HIGH,2,2017,5,150
2017-05-31,21,135.6354410788889,1924.920985783,1734.876240885,0.03333348788888889,4.0,3.5555555555555554,0.4444444444444444,0.7777777777777778,Cleats,Standard Class,LATAM,North Africa,Corporate,35.6669,59.3797,235.6201,1.6984,1.6217,4.0,0.444,0,545.26,1.0113,32.55,MEDIUM,1,2017,5,151
2017-06-01,48,161.94457271116664,4546.498668968,4099.570906697,0.06172740433333333,2.8333333333333335,2.7777777777777777,0.5,0.3333333333333333,Women's Apparel,Standard Class,Europe,Canada,Corporate,81.8627,183.1014,436.8303,1.7055,1.408,2.83,0.5,1,592.15,1.2075,60.24,MEDIUM,1,2017,6,152
2017-06-02,15,113.38515264611111,1682.469331391,1493.143342334,0.048120861555555554,4.222222222222222,3.0,0.7777777777777778,0.2222222222222222,Fishing,Standard Class,Pacific Asia,Western Europe,Consumer,29.8222,70.5213,193.6409,1.9881,1.4118,4.22,0.778,1,538.3,0.8454,58.24,MEDIUM,1,2017,6,153
2017-06-03,8,114.912833711,703.700862506,661.786997137,0.02693719575,4.25,3.25,0.75,0.5,Men's Footwear,First Class,Africa,Canada,Consumer,15.3393,21.8031,71.5313,1.9174,1.3635,4.25,0.75,1,514.91,0.8568,57.27,MEDIUM,1,2017,6,154
2017-06-04,14,165.884830964375,1848.142490801,1707.3216100280001,0.021791401374999998,3.125,3.25,0.375,-0.25,Cleats,Standard Class,Europe,Western Europe,Home Office,30.1599,50.7604,83.492,2.1543,1.3706,3.12,0.375,0,516.29,1.2368,29.78,LOW,0,2017,6,155
2017-06-05,30,94.25967129523077,1922.041465445,1650.4724866420001,0.07067969423076924,2.769230769230769,2.923076923076923,0.7692307692307693,0.0,Fishing,Standard Class,Pacific Asia,Western Europe,Corporate,56.9616,95.7457,265.7222,1.8987,1.3507,2.77,0.769,1,552.96,0.7028,57.01,MEDIUM,1,2017,6,156
2017-06-06,17,186.7722014155,1870.335279818,1727.000360939,0.0300401611,3.2,3.0,0.6,0.8,Cleats,Second Class,Pacific Asia,Caribbean,Home Office,29.3729,47.7146,102.1665,1.7278,1.3534,3.2,0.6,1,521.27,1.3926,60.99,HIGH,2,2017,6,157
2017-06-07,5,93.01995829333335,296.430174997,271.64263564600003,0.04156847366666667,4.333333333333333,4.0,1.0,0.3333333333333333,Indoor/Outdoor Games,Standard Class,Europe,Western Europe,Consumer,9.5,21.9844,69.5289,1.9,1.2948,4.33,1.0,1,514.05,0.6936,55.9,MEDIUM,1,2017,6,158
2017-06-08,13,155.4246743145,1512.748531551,1354.372231166,0.057319282625,4.25,2.625,0.625,0.375,Indoor/Outdoor Games,Standard Class,Pacific Asia,Western Europe,Home Office,26.0133,49.0573,54.7895,2.001,1.3467,4.25,0.625,1,508.36,1.1588,58.52,MEDIUM,1,2017,6,159
2017-06-09,21,76.104417250875,1039.906004108,934.181477612,0.06789472975,2.75,3.25,0.625,-0.625,Men's Footwear,Standard Class,Europe,Eastern Asia,Consumer,40.8276,75.914,172.4245,1.9442,1.3545,2.75,0.625,1,532.13,0.5674,57.09,MEDIUM,1,2017,6,160
2017-06-10,22,108.53793756327272,2355.3752766420002,2130.960831566,0.06661475836363637,4.0,2.090909090909091,0.7272727272727273,1.1818181818181819,Camping & Hiking,Standard Class,LATAM,Eastern Asia,Consumer,41.4528,54.4309,103.6464,1.8842,1.3842,4.0,0.727,1,522.77,0.8093,57.68,MEDIUM,1,2017,6,161
2017-06-11,16,150.34900579474998,1563.758095726,1473.727590259,0.04824887525,3.125,2.375,0.75,-0.125,Cleats,Standard Class,Europe,Central Africa,Consumer,31.882,70.9712,194.1452,1.9926,1.3755,3.12,0.75,1,538.62,1.121,58.72,MEDIUM,1,2017,6,162
2017-06-12,7,219.76671419516666,1140.361415216,959.685180262,0.11229180066666666,4.833333333333333,2.1666666666666665,0.8333333333333334,1.6666666666666667,Men's Footwear,First Class,Europe,East Africa,Corporate,14.0923,21.5618,59.7685,2.0132,1.3584,4.83,0.833,1,511.59,1.6386,63.55,HIGH,2,2017,6,163
2017-06-13,7,192.85581186866668,1314.8540595480001,1121.722304482,0.03728968466666666,3.3333333333333335,2.8333333333333335,0.3333333333333333,-1.0,Fishing,Standard Class,Europe,Caribbean,Consumer,14.3955,28.5611,52.4268,2.0565,1.3634,3.33,0.333,0,509.53,1.4379,31.65,MEDIUM,1,2017,6,164
2017-06-14,4,105.12099246833334,400.724861805,343.680907858,0.075413397,4.0,3.3333333333333335,0.6666666666666666,0.0,Cleats,Standard Class,Europe,South Asia,Corporate,7.6442,15.8406,29.0307,1.9111,1.3334,4.0,0.667,1,505.37,0.7838,56.67,MEDIUM,1,2017,6,165
2017-06-15,14,169.98426623742856,1095.645022676,926.153382001,0.06701254100000001,3.7142857142857144,2.857142857142857,0.7142857142857143,-0.2857142857142857,Indoor/Outdoor Games,Standard Class,Pacific Asia,Oceania,Consumer,24.6588,63.4601,143.5551,1.7613,1.2811,3.71,0.714,1,525.88,1.2674,58.3,HIGH,2,2017,6,166
2017-06-16,25,123.15958413266668,2422.541926901,2191.909709014,0.026906478888888887,3.6666666666666665,2.6666666666666665,0.4444444444444444,0.7777777777777778,Fishing,Standard Class,LATAM,Central America,Consumer,45.4373,68.5605,117.7935,1.8175,1.1337,3.67,0.444,0,523.31,0.9183,22.67,LOW,0,2017,6,167
2017-06-17,14,92.04584646175,1318.556013717,1186.359084861,0.049825129999999995,3.25,3.75,0.5,0.125,Children's Clothing,Standard Class,USCA,South Asia,Consumer,28.2896,30.3179,95.7245,2.0207,1.1416,3.25,0.5,1,518.31,0.6863,52.83,MEDIUM,1,2017,6,168
2017-06-18,6,161.2625470402,959.1456716570001,854.536182492,0.087923462,4.2,3.6,0.6,0.6,Cleats,First Class,Africa,Central Asia,Home Office,9.9031,20.1412,41.6203,1.6505,1.1503,4.2,0.6,1,507.74,1.2024,55.03,MEDIUM,1,2017,6,169
2017-06-19,5,213.00837755066667,802.229481479,709.135222487,0.033699267666666664,2.3333333333333335,2.3333333333333335,0.6666666666666666,0.3333333333333333,Camping & Hiking,First Class,USCA,East of USA,Consumer,9.2914,26.1106,22.1965,1.8583,1.1637,2.33,0.667,1,504.41,1.5882,59.16,HIGH,2,2017,6,170
2017-06-20,22,107.08833600088889,1539.460208463,1345.712431542,0.07937257933333333,4.111111111111111,3.0,0.4444444444444444,0.2222222222222222,Cleats,Standard Class,Pacific Asia,Western Europe,Consumer,37.8827,95.1478,196.2295,1.7219,1.1583,4.11,0.444,0,540.05,0.7985,23.17,LOW,0,2017,6,171
2017-06-21,20,160.350100617,2580.389072653,2250.439489985,0.07455664691666668,3.5,2.75,0.6666666666666666,-0.16666666666666666,Cardio Equipment,Standard Class,Europe,Central America,Consumer,35.9236,73.4403,120.0638,1.7962,1.1626,3.5,0.667,1,528.2,1.1956,55.21,MEDIUM,1,2017,6,172
2017-06-22,14,148.58742964636363,2283.06084066,1955.605913202,0.09233640681818182,3.6363636363636362,3.1818181818181817,0.8181818181818182,0.8181818181818182,Cleats,Second Class,Pacific Asia,South Asia,Consumer,28.4939,50.6282,67.2625,2.0353,1.1868,3.64,0.818,1,511.34,1.1079,54.82,MEDIUM,1,2017,6,173
2017-06-23,9,160.88881074757143,1368.081605954,1255.318198621,0.06839317657142857,3.2857142857142856,3.4285714285714284,0.5714285714285714,0.14285714285714285,Cardio Equipment,Standard Class,Europe,Central America,Consumer,16.4302,37.8523,57.7218,1.8256,1.1628,3.29,0.571,1,512.59,1.1996,55.25,MEDIUM,1,2017,6,174
2017-06-24,10,192.33903824150002,1424.482647389,1277.2154109800001,0.059776576,3.8333333333333335,3.0,0.0,0.3333333333333333,Men's Footwear,Second Class,Pacific Asia,Oceania,Consumer,17.9936,29.0336,70.9366,1.7994,1.1667,3.83,0.0,0,515.16,1.4341,27.68,MEDIUM,1,2017,6,175
2017-06-25,6,204.94627673566666,1043.400866379,923.794751843,0.07736560866666667,4.0,3.6666666666666665,0.5,0.0,Women's Apparel,Standard Class,Europe,East of USA,Consumer,9.3798,20.2262,75.7201,1.5633,1.1442,4.0,0.5,1,514.68,1.5281,58.17,HIGH,2,2017,6,176
2017-06-26,10,156.4875905636,1070.54478895,923.639859344,0.1044174698,4.0,2.6,0.4,0.6,Cleats,Standard Class,USCA,East Africa,Consumer,19.2979,41.8561,109.8256,1.9298,1.1233,4.0,0.4,0,522.17,1.1668,24.13,LOW,0,2017,6,177
2017-06-27,6,181.2139306482,1153.4963270810001,1015.218433428,0.0484275056,2.4,2.0,0.8,-0.4,Cardio Equipment,Second Class,Africa,Southeast Asia,Consumer,11.4627,27.7791,52.8284,1.9104,1.1697,2.4,0.8,1,510.29,1.3511,56.9,HIGH,2,2017,6,178
2017-06-28,29,199.0694382673077,2987.935090071,2683.764603173,0.048952856846153844,3.1538461538461537,3.076923076923077,0.5384615384615384,0.7692307692307693,Camping & Hiking,Standard Class,Europe,Southern Europe,Consumer,64.4834,219.5296,605.5241,2.2236,1.473,3.15,0.538,1,621.64,1.4843,64.3,HIGH,2,2017,6,179
2017-06-29,13,123.30313963399999,1729.316862379,1550.182703762,0.075063418875,2.75,3.125,0.375,0.125,Indoor/Outdoor Games,Standard Class,Europe,US Center ,Consumer,22.5776,47.8748,95.8656,1.7367,1.4631,2.75,0.375,0,521.13,0.9193,29.26,LOW,0,2017,6,180
2017-06-30,16,171.53125340811113,1853.405829865,1715.306562817,0.050770287444444444,3.2222222222222223,3.111111111111111,0.4444444444444444,0.5555555555555556,Women's Apparel,Standard Class,Europe,Central America,Consumer,29.2913,51.865,95.6385,1.8307,1.493,3.22,0.444,0,520.1,1.2789,32.65,MEDIUM,1,2017,6,181
2017-07-01,18,75.3995524325,1110.392105186,991.004609102,0.104345924,4.25,3.0,0.75,0.0,Cardio Equipment,Standard Class,USCA,Canada,Consumer,33.0525,64.4654,101.2045,1.8362,1.7752,4.25,0.75,1,521.16,0.5622,65.5,HIGH,2,2017,7,182
2017-07-02,10,166.03897364,1573.657300097,1393.933140441,0.07069121466666667,3.5,2.8333333333333335,0.5,-0.6666666666666666,Cleats,Standard Class,LATAM,Central America,Corporate,20.9705,28.8598,36.7578,2.0971,1.8275,3.5,0.5,1,506.92,1.238,68.93,HIGH,2,2017,7,183
2017-07-03,7,261.92871449625,796.085163101,748.5619247269999,0.015700404,2.75,4.0,0.5,-0.5,Camping & Hiking,Standard Class,Europe,Northern Europe,Consumer,12.4183,21.1867,43.4643,1.774,1.8391,2.75,0.5,1,507.65,1.9529,76.31,HIGH,2,2017,7,184
2017-07-04,13,122.0947185222,957.766161083,874.2806715099999,0.036184312399999995,3.8,1.8,0.6,-0.2,Cleats,Second Class,Pacific Asia,East of USA,Consumer,23.9421,43.247,107.4782,1.8417,1.8193,3.8,0.6,1,521.22,0.9103,66.39,HIGH,2,2017,7,185
2017-07-05,18,139.03687734633334,1028.009554627,953.773586987,0.06236457016666667,3.6666666666666665,3.6666666666666665,0.5,0.16666666666666666,Cleats,Standard Class,USCA,Caribbean,Corporate,34.259,60.4779,137.483,1.9033,1.9404,3.67,0.5,1,529.67,1.0367,69.18,HIGH,2,2017,7,186
2017-07-06,21,134.22977055455556,1401.033605913,1229.632178108,0.06424854444444444,3.3333333333333335,4.0,0.3333333333333333,-0.5555555555555556,Cleats,Standard Class,Pacific Asia,East of USA,Consumer,38.3199,77.4466,157.4394,1.8248,1.9002,3.33,0.333,0,528.28,1.0008,38.01,MEDIUM,1,2017,7,187
2017-07-07,11,154.6861274505,995.287578852,876.37912403,0.06571006525,3.25,4.0,0.5,-0.75,Indoor/Outdoor Games,Standard Class,USCA,Canada,Home Office,18.8411,31.3339,52.9174,1.7128,1.9938,3.25,0.5,1,509.42,1.1533,71.41,HIGH,2,2017,7,188
2017-07-08,15,191.08794577449999,1738.7663364139999,1585.467864043,0.046198351124999995,3.125,3.25,0.625,-0.125,Fishing,Standard Class,Pacific Asia,Western Europe,Consumer,27.3919,67.195,195.4933,1.8261,1.9313,3.12,0.625,1,539.29,1.4248,72.87,HIGH,2,2017,7,189
2017-07-09,12,61.432972688999996,540.3107878349999,497.931651647,0.027665076833333333,2.8333333333333335,2.8333333333333335,0.3333333333333333,0.5,Indoor/Outdoor Games,Standard Class,Europe,South America,Corporate,23.9282,46.9107,69.567,1.994,1.9856,2.83,0.333,0,512.73,0.458,39.71,MEDIUM,1,2017,7,190
2017-07-10,9,85.2634639385,860.982539542,752.963418645,0.07157332575,5.25,3.5,0.25,0.5,Cardio Equipment,Standard Class,Pacific Asia,East Africa,Consumer,14.5466,28.4642,87.8207,1.6163,1.9838,5.25,0.25,0,516.85,0.6357,40.93,MEDIUM,1,2017,7,191
2017-07-11,14,137.7900101045,1249.851491974,1102.830989795,0.046254739625,3.5,2.0,0.625,-0.375,Men's Footwear,Standard Class,Europe,Oceania,Consumer,25.41,46.6517,77.2444,1.815,2.0331,3.5,0.625,1,514.86,1.0274,70.93,HIGH,2,2017,7,192
2017-07-12,7,302.2902682642,1658.669359305,1567.400499699,0.042035832399999994,3.0,3.6,0.2,0.0,Indoor/Outdoor Games,Standard Class,USCA,Eastern Europe,Consumer,11.6894,23.6383,42.7154,1.6699,2.05,3.0,0.2,0,507.59,2.2539,53.54,MEDIUM,1,2017,7,193
2017-07-13,2,67.76387960299999,323.447938073,299.539168221,0.026051607499999997,5.5,3.0,1.0,2.0,Fishing,Standard Class,Pacific Asia,Southeast Asia,Consumer,4.0367,9.3335,13.1349,2.0184,1.9951,5.5,1.0,1,502.43,0.5052,72.4,HIGH,2,2017,7,194
2017-07-14,16,187.43242947214284,1696.574859944,1618.313615032,0.040224531142857144,4.0,2.4285714285714284,0.14285714285714285,-0.14285714285714285,Cameras ,Standard Class,Europe,Central America,Consumer,24.6076,40.5598,80.0241,1.538,2.0687,4.0,0.143,0,517.13,1.3975,45.35,MEDIUM,1,2017,7,195
2017-07-15,6,89.6105398985,682.799628063,557.626013786,0.13658380625,3.5,3.25,0.5,0.25,Fishing,Standard Class,Europe,Central America,Corporate,10.162,17.4646,57.7763,1.6937,2.0431,3.5,0.5,1,510.77,0.6681,70.86,HIGH,2,2017,7,196
2017-07-16,14,173.90633143285714,1166.838232763,1074.9433651,0.04664416442857143,3.2857142857142856,2.5714285714285716,0.42857142857142855,0.7142857142857143,Indoor/Outdoor Games,Standard Class,LATAM,South Asia,Consumer,26.0382,48.0368,135.2977,1.8599,2.1158,3.29,0.429,0,524.82,1.2966,45.28,MEDIUM,1,2017,7,197
2017-07-17,25,108.08908796477778,1482.877900159,1377.39034117,0.03293926511111111,2.888888888888889,3.0,0.7777777777777778,1.5555555555555556,Cleats,Standard Class,Europe,Central America,Consumer,52.3638,78.4285,259.7388,2.0946,2.0017,2.89,0.778,1,550.37,0.8059,70.03,HIGH,2,2017,7,198
2017-07-18,22,148.49878843063635,2293.264441695,1984.152729432,0.07160829327272727,4.454545454545454,2.4545454545454546,0.45454545454545453,-0.2727272727272727,Cardio Equipment,Standard Class,Europe,Oceania,Consumer,39.1443,65.1407,183.8905,1.7793,1.9746,4.45,0.455,0,538.39,1.1072,40.56,MEDIUM,1,2017,7,199
2017-07-19,20,135.1643318325,2329.875068266,2183.6401180519997,0.04023463025,4.0,2.875,0.875,1.125,Cleats,Standard Class,Pacific Asia,Caribbean,Consumer,33.8859,60.3947,96.5111,1.6943,2.0078,4.0,0.875,1,518.91,1.0078,70.23,HIGH,2,2017,7,200
2017-07-20,10,173.464014752625,1635.595870029,1442.6371137,0.06811426675,4.125,2.75,0.25,-0.625,Cleats,Standard Class,LATAM,Central America,Consumer,21.6172,50.4767,105.7182,2.1617,2.0314,4.12,0.25,0,520.68,1.2933,43.56,MEDIUM,1,2017,7,201
2017-07-21,7,303.9894455544,1229.169981373,1130.10928194,0.04574316120000001,3.6,4.0,0.4,-1.0,Cameras ,Standard Class,Europe,Caribbean,Home Office,10.8471,22.4111,40.106,1.5496,2.0354,3.6,0.4,0,508.05,2.2665,53.37,MEDIUM,1,2017,7,202
2017-07-22,26,63.42800567522223,1105.525962686,1016.844469457,0.030583629555555554,3.111111111111111,2.888888888888889,0.5555555555555556,0.1111111111111111,Cleats,Standard Class,Europe,Western Europe,Corporate,37.375,76.1624,285.3195,1.4375,1.912,3.11,0.556,1,552.53,0.4729,68.24,HIGH,2,2017,7,203
