Order_Date,Product_Category,Product_Name,Order_Quantity,Product_Price,Order_Item_Price,Sales,Discount,Discount_Rate,Order_Total,Actual_Shipping_Days,Scheduled_Shipping_Days,Late_Delivery_Risk,Shipping_Mode,Market,Order_Region,Customer_Segment,Order_Status,Delivery_Status,Shipping_Delay_Days,Revenue_Per_Item,Discount_Amount_Per_Item
2017-06-06 03:49:47,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,1,390.882109907,391.049342116,127.395773101,0.123215786,0.010031631,133.31486374,5,0,1,Same Day,Africa,West of USA ,Home Office,COMPLETE,Late delivery,2,416.6038668370546,2.4178397394180142
2015-05-15 20:14:16,Cleats,Perfect Fitness Perfect Rip Deck,5,42.106132501,42.106081182,105.031975502,3.252072592,0.017960338,96.997947341,2,1,1,Second Class,LATAM,Central America,Home Office,CLOSED,Late delivery,-2,40.91807864962742,1.7624246558117005
2016-06-25 02:22:54,Fishing,adidas Youth Germany Black/Red Away Match Soc,1,70.432229618,70.444049533,128.528212984,2.17350148,0.010029818,124.468351523,2,4,0,Standard Class,USCA,West of USA ,Consumer,COMPLETE,Late delivery,-1,69.09612196520229,2.8225318998868754
2015-01-02 17:09:12,Indoor/Outdoor Games,Perfect Fitness Perfect Rip Deck,5,37.536071291,37.548425431,91.060800953,13.651762823,0.074810119,64.503750406,5,2,0,Standard Class,LATAM,Caribbean,Consumer,COMPLETE,Shipping on time,2,35.706032161265895,9.458878328464316
2015-01-17 06:27:21,Hockey,Nike Men's Free 5.0+ Running Shoe,2,16.633649973,16.638274884,97.434245078,2.409635595,0.011287529,85.482553289,2,4,0,Second Class,USCA,West Asia,Home Office,PENDING_PAYMENT,Advance shipping,-1,15.781289393900115,0.6864170066522425
2016-10-08 20:11:22,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,4,219.550666588,219.540569991,344.663954076,13.995602354,0.023964686,315.3165107,4,2,0,First Class,USCA,US Center ,Corporate,COMPLETE,Late delivery,2,227.48599273438214,9.600000091745054
2017-06-02 14:46:03,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,1,368.909397079,368.952960565,443.335821016,20.641480256,0.015806443,410.711987341,3,0,1,Second Class,Pacific Asia,South Asia,Corporate,COMPLETE,Shipping on time,2,390.7960794603031,17.408592462776326
2016-09-02 22:05:23,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,2,10.402012768,10.40165284,33.801603388,32.847875385,0.201592501,27.332565358,6,2,1,Second Class,LATAM,Western Europe,Home Office,COMPLETE,Shipping on time,4,10.301872106929364,7.715345684878346
2016-09-11 03:32:14,Camping & Hiking,Pelican Sunstream 100 Kayak,1,19.095030117,19.096644068,17.753901629,2.001788109,0.022781316,19.914480027,6,4,1,Second Class,Pacific Asia,North Africa,Consumer,ON_HOLD,Late delivery,0,18.06751978914346,2.6922788248036795
2015-01-13 23:05:52,Women's Apparel,Pelican Sunstream 100 Kayak,1,86.878564041,86.89231966,114.365521851,15.73043846,0.046445187,98.279183687,5,0,1,Same Day,Africa,West of USA ,Consumer,COMPLETE,Shipping on time,0,87.78923907020933,12.575920909434092
2016-02-17 20:35:01,Women's Apparel,Nike Men's CJ Elite 2 TD Football Cleat,1,235.180667443,235.154183218,272.841823607,7.69609694,0.010554679,266.094995394,4,4,1,Standard Class,Pacific Asia,Southeast Asia,Consumer,COMPLETE,Late delivery,4,249.87181617254944,10.712507940820881
2016-12-08 11:00:45,Health and Beauty,Toys ,1,57.687124007,57.710876441,129.020461773,8.483674019,0.020608195,100.257049523,4,4,0,Standard Class,Pacific Asia,Western Europe,Corporate,ON_HOLD,Shipping on time,1,56.92147415508215,5.450350606181947
2017-05-20 21:54:57,Shop By Sport,Perfect Fitness Perfect Rip Deck,5,61.635413776,61.608263523,352.273703439,13.256745602,0.024053154,325.369637106,2,2,1,Second Class,Africa,Central Africa,Consumer,COMPLETE,Late delivery,1,61.31234259889368,3.499707870197519
2017-08-28 11:25:31,Cleats,Under Armour Girls' Toddler Spine Surge Runni,1,183.044927913,183.120679917,172.338270935,6.364723465,0.084684059,182.850830231,6,4,0,Standard Class,Pacific Asia,South America,Corporate,PENDING_PAYMENT,Advance shipping,-1,188.89599772874402,6.739350184506296
2016-02-25 07:30:01,Baseball & Softball,Glove It Women's Imperial Golf Glove,2,23.548551954,23.544251306,89.458735393,9.421838718,0.01371358,67.47327808,2,4,1,Standard Class,Africa,North Africa,Consumer,PENDING,Advance shipping,-2,22.317462403327372,4.019126351836792
2016-10-23 01:01:46,Cleats,O'Brien Men's Neoprene Life Vest,1,289.331300787,289.205427915,268.081341167,36.711617128,0.115532966,222.596236277,0,4,1,Second Class,LATAM,Caribbean,Corporate,COMPLETE,Shipping on time,4,303.742366646775,33.4344467550374
2016-02-26 04:24:17,Shop By Sport,Nike Men's Free 5.0+ Running Shoe,1,324.160417842,324.344190365,165.723787822,27.560635845,0.140087898,138.202588502,2,4,0,Standard Class,Pacific Asia,Oceania,Consumer,COMPLETE,Advance shipping,-2,342.04745006118554,41.699607973094
2016-05-19 22:02:54,Indoor/Outdoor Games,Perfect Fitness Perfect Rip Deck,1,277.581882408,277.637157364,260.176061852,5.383488363,0.01242583,252.712639794,2,4,0,Standard Class,LATAM,Central America,Corporate,PENDING,Late delivery,-1,289.7149337084418,9.817052056346153
2016-11-03 13:49:00,Cleats,Nike Men's Free 5.0+ Running Shoe,1,72.161665008,72.166121668,279.527059077,78.416048182,0.122651446,229.321342799,1,4,1,First Class,Europe,West Asia,Corporate,CANCELED,Late delivery,1,71.35358565707482,29.635155541960803
2015-05-19 22:26:21,Indoor/Outdoor Games,Perfect Fitness Perfect Rip Deck,1,197.972713925,197.915247185,193.009009097,8.827649538,0.012987747,173.014475267,6,2,0,Second Class,Pacific Asia,Southeast Asia,Corporate,PENDING,Shipping on time,1,205.74687005879503,9.543381471268946
2015-11-16 09:33:00,Fishing,Nike Men's Comfort 2 Slide,2,65.788861567,65.751688406,262.727424772,1.330339629,0.010001066,281.10753573,6,1,0,First Class,USCA,Eastern Asia,Consumer,PENDING_PAYMENT,Late delivery,1,66.26348920477787,0.44548929414869354
2016-03-28 21:34:40,Men's Footwear,O'Brien Men's Neoprene Life Vest,2,47.120438522,47.10380565,115.212619182,0.239889519,0.011241348,118.898966849,3,2,0,Standard Class,Europe,Oceania,Consumer,PENDING_PAYMENT,Late delivery,1,46.118999187081386,0.34150018623310024
2015-12-17 21:32:51,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,1,77.820830343,77.857185851,194.414384825,11.154445348,0.013599858,173.916085063,4,4,1,Standard Class,LATAM,Central America,Corporate,PENDING_PAYMENT,Shipping on time,0,78.02177540153238,8.983476373716188
2016-11-16 15:40:41,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,5,205.040710654,204.981298049,149.660688824,32.691979883,0.043340881,115.140247188,2,4,1,Standard Class,Europe,Caribbean,Corporate,PENDING_PAYMENT,Late delivery,0,214.6985611396771,30.59337844723356
2017-06-08 13:34:46,Golf Gloves,Clicgear 8.0 Shoe Brush,2,78.499798369,78.425699368,231.213048253,19.365373428,0.071770222,212.267381403,3,4,1,Standard Class,Pacific Asia,North Africa,Home Office,ON_HOLD,Late delivery,-1,78.67502414269937,9.879824251357888
2016-11-04 07:54:02,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2,32.707362784,32.711328943,99.8240663,5.033592419,0.025149686,90.046518538,4,4,0,Standard Class,Africa,West Africa,Consumer,SUSPECTED_FRAUD,Shipping on time,-1,31.593414270185324,2.7986533480520275
2016-11-03 10:59:04,Cleats,O'Brien Men's Neoprene Life Vest,3,73.308912866,73.331610825,126.007910837,6.115089597,0.010937887,127.039794678,5,1,1,Second Class,Europe,West of USA ,Consumer,PENDING,Shipping on time,1,73.89848976312824,4.2680657426009825
2016-11-01 13:08:52,Trade-In,Under Armour Girls' Toddler Spine Surge Runni,1,70.469659952,70.498221249,195.840693153,16.385613594,0.11120142,165.810217526,3,2,1,Second Class,Pacific Asia,West of USA ,Home Office,PENDING_PAYMENT,Shipping on time,3,69.72884286455356,9.41683493036638
2016-07-07 00:44:30,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2,213.458158298,213.510098706,424.168993226,2.582514078,0.010141801,390.888959278,3,4,1,Second Class,Pacific Asia,South of  USA ,Consumer,COMPLETE,Advance shipping,-1,226.18637393227937,2.1624964726265845
2017-07-30 23:42:38,Accessories,O'Brien Men's Neoprene Life Vest,1,465.080383415,465.147105951,344.584232942,9.531237657,0.025271935,300.727635106,6,4,0,Standard Class,Pacific Asia,Caribbean,Corporate,COMPLETE,Late delivery,-1,495.28760722650674,18.911335891078267
2017-12-19 20:41:46,DVDs,First aid kit,1,167.688554326,167.534651206,249.764010477,31.702415706,0.054907434,233.130719893,2,4,1,Standard Class,Pacific Asia,West of USA ,Consumer,PAYMENT_REVIEW,Late delivery,-2,171.25741334213592,22.30897786272475
2015-01-20 00:27:46,Accessories,Nike Men's CJ Elite 2 TD Football Cleat,1,180.877463183,180.881080282,257.859541629,54.232787337,0.056147437,223.857486132,6,0,1,Same Day,Europe,Central America,Corporate,PENDING_PAYMENT,Late delivery,-1,187.41229431932874,36.21551781611931
2016-03-19 23:51:28,Shop By Sport,Perfect Fitness Perfect Rip Deck,5,51.149174354,51.125812527,150.870863223,1.236233673,0.010072732,135.968931112,2,2,0,Second Class,LATAM,South America,Corporate,PENDING_PAYMENT,Late delivery,-1,50.216936925868154,0.9428687360276593
2016-01-10 09:24:14,Water Sports,Pelican Sunstream 100 Kayak,3,40.340209876,40.332960251,61.159518305,0.08409499,0.010041931,64.321492412,2,2,0,First Class,USCA,South Asia,Consumer,CANCELED,Late delivery,-1,38.67465903407694,0.2571495047168293
2015-08-25 04:43:48,Water Sports,Nike Men's Dri-FIT Victory Golf Polo,3,75.815940346,75.820999334,150.434244215,4.250902335,0.017503946,136.638014185,4,4,1,Standard Class,LATAM,Central America,Corporate,PENDING,Late delivery,-1,75.85459709797681,3.333715147784425
2016-09-11 03:21:38,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,1,273.067032163,273.166373855,226.995272301,68.775949433,0.078085279,201.470083502,4,0,0,First Class,Pacific Asia,Oceania,Corporate,ON_HOLD,Late delivery,0,285.9215967745758,55.22483515071212
2016-05-11 11:40:37,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1,70.625851219,70.599929488,101.52614653,0.271984743,0.010043096,101.908240263,5,1,0,First Class,Europe,Northern Europe,Corporate,CANCELED,Late delivery,-1,69.6020502276179,0.8455509338929288
2015-09-22 08:52:25,Toys,Rock music,1,32.629482514,32.649006302,94.642809679,9.152922209,0.063406024,79.064678621,5,4,0,Standard Class,Europe,Western Europe,Consumer,PENDING_PAYMENT,Late delivery,-1,30.5765077173835,4.332278497290435
2015-01-01 13:03:41,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,1,95.12688594,95.13179426,149.021782335,16.911069777,0.035868815,130.736329,3,1,0,First Class,LATAM,Central America,Consumer,COMPLETE,Late delivery,-1,96.26964321274859,12.130849707431743
2017-01-16 20:45:49,Water Sports,Pelican Sunstream 100 Kayak,2,101.111282127,101.11059173,269.178609536,0.610315265,0.010000986,264.782670202,0,4,0,Standard Class,Pacific Asia,Oceania,Consumer,COMPLETE,Shipping on time,2,102.22496236732346,0.5111815754089509
2015-12-30 04:03:17,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,3,202.529290797,202.567795609,424.033731418,49.75776154,0.079215112,389.597569185,2,4,0,Standard Class,LATAM,Central America,Consumer,COMPLETE,Advance shipping,-2,211.1586264872837,29.016753957596194
2016-08-10 05:58:21,Water Sports,Pelican Sunstream 100 Kayak,2,60.223081541,60.258113273,169.201724256,41.068578643,0.140242402,131.059619153,2,4,0,Standard Class,Pacific Asia,South Asia,Consumer,PENDING_PAYMENT,Advance shipping,-2,60.08403132229323,21.671425493323426
2016-06-12 18:03:29,Cleats,Perfect Fitness Perfect Rip Deck,1,82.008970378,82.036212695,286.627818758,24.34211028,0.087080504,235.881122045,4,1,1,First Class,Europe,Southeast Asia,Home Office,ON_HOLD,Late delivery,2,82.14730725365712,10.616011602964255
2015-12-04 00:05:49,Cardio Equipment,Perfect Fitness Perfect Rip Deck,1,655.158984858,655.337342543,440.540616976,26.218988423,0.014461696,409.898682987,3,4,0,Standard Class,Pacific Asia,Eastern Europe,Corporate,COMPLETE,Advance shipping,3,709.62995580675,35.15894357695995
2015-08-12 04:15:00,Cleats,Nike Men's Free 5.0+ Running Shoe,1,223.976406368,223.941458351,329.139247274,44.07225454,0.170345719,293.553619873,2,4,0,Second Class,USCA,Oceania,Home Office,PENDING_PAYMENT,Late delivery,3,232.11104928614625,35.723701619675715
2015-09-13 04:32:10,Indoor/Outdoor Games,Perfect Fitness Perfect Rip Deck,5,205.505848961,205.5624966,476.34123237,19.642063607,0.043467963,419.312559194,4,4,0,Same Day,Pacific Asia,West Asia,Corporate,CLOSED,Shipping on time,1,211.68239554584758,8.709987430507676
2015-06-08 08:53:01,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,4,22.492575125,22.526795349,41.219558421,1.852927802,0.010234601,42.688339923,2,2,0,First Class,Europe,Western Europe,Consumer,PROCESSING,Late delivery,-1,21.62409529643203,0.940170052939248
2017-06-26 12:47:29,Water Sports,Pelican Sunstream 100 Kayak,1,258.640770999,258.55164381,315.034861442,64.622680383,0.180493602,273.184173992,5,4,0,Standard Class,LATAM,Western Europe,Corporate,COMPLETE,Late delivery,-1,270.22050298004586,42.903410099939144
2016-11-08 16:23:21,Water Sports,Pelican Sunstream 100 Kayak,1,212.431480594,212.435566206,102.151124437,0.941822275,0.010139462,112.967507357,6,2,0,Second Class,LATAM,Central America,Consumer,PENDING_PAYMENT,Late delivery,-1,222.98797488125248,2.4661985475530286
2017-06-05 17:58:26,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1,73.361873437,73.382600059,120.411864485,43.250971832,0.132774386,92.527015963,4,0,1,Same Day,Europe,Western Europe,Consumer,PENDING_PAYMENT,Shipping canceled,4,72.55438610685593,33.562520491165195
2015-10-08 06:46:07,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,1,237.079575356,237.20501258,307.78689834,79.085086128,0.051237367,281.497560872,2,4,1,First Class,Pacific Asia,Eastern Asia,Corporate,COMPLETE,Advance shipping,2,245.5233329955682,49.700700759394714
2015-10-11 19:53:41,Cardio Equipment,Under Armour Girls' Toddler Spine Surge Runni,4,44.654659651,44.693380806,93.657395573,43.89002289,0.215592556,65.332534425,2,4,0,Second Class,LATAM,Caribbean,Home Office,COMPLETE,Advance shipping,0,42.75346477193743,30.114239907292013
2017-03-24 12:42:14,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,1,401.017582739,400.969843186,354.106756161,20.209793294,0.103656171,333.584404599,2,4,1,Standard Class,Pacific Asia,Eastern Asia,Corporate,COMPLETE,Advance shipping,-2,425.1685339289204,23.786323929168127
2015-08-04 09:28:27,Water Sports,Pelican Sunstream 100 Kayak,1,49.939610258,49.914150444,86.14008463,23.046842393,0.130859535,75.960121413,2,2,1,First Class,Pacific Asia,South Asia,Consumer,PROCESSING,Advance shipping,-2,48.581201689100695,14.531475057868091
2015-03-04 16:27:43,Cleats,Perfect Fitness Perfect Rip Deck,3,27.472449156,27.464660218,39.339861026,10.318048105,0.111698079,28.694242249,6,1,0,First Class,USCA,West of USA ,Corporate,PROCESSING,Late delivery,-2,26.452214560191326,8.304829979097336
2015-03-28 00:47:28,Cleats,Perfect Fitness Perfect Rip Deck,5,18.024739623,18.030706108,46.33843017,0.240946428,0.010162503,52.278407213,3,4,1,Standard Class,LATAM,Western Europe,Consumer,PROCESSING,Late delivery,0,17.108446317429166,0.3431775941428212
2017-05-13 22:53:20,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,4,35.111823034,35.125674803,146.259138476,14.405103935,0.01069166,133.673605167,2,1,1,Second Class,Pacific Asia,Southeast Asia,Consumer,COMPLETE,Shipping on time,1,34.049853597884365,6.261664501037226
2016-06-16 21:07:27,Fishing,Columbia Men's PFG Anchor Tough T-Shirt,5,121.998518571,122.010697425,134.487474736,2.163561304,0.036909938,130.585130948,5,4,0,Standard Class,Europe,Oceania,Corporate,COMPLETE,Advance shipping,-2,125.71057039533578,4.545183868029501
2016-06-10 00:52:45,Cleats,Perfect Fitness Perfect Rip Deck,3,70.03879682,70.041077907,224.665332795,25.921092622,0.090522381,176.516787105,3,2,1,Second Class,LATAM,Central America,Consumer,PENDING_PAYMENT,Late delivery,1,69.89298847456158,14.235038323897959
2015-03-25 04:29:18,Women's Apparel,Nike Men's CJ Elite 2 TD Football Cleat,5,62.496930152,62.45707063,136.214884378,0.804997525,0.010087955,126.650925472,5,2,1,Standard Class,LATAM,South America,Corporate,COMPLETE,Late delivery,2,61.95594295755474,0.7224070329291467
2017-05-16 00:23:53,Indoor/Outdoor Games,Perfect Fitness Perfect Rip Deck,1,42.910430836,42.901873746,83.576247391,27.161308805,0.077572467,64.979605159,4,4,1,Standard Class,Europe,Western Europe,Corporate,PENDING,Shipping on time,2,41.33878588990724,15.305102128936669
2016-12-06 13:01:30,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2,16.283123354,16.290517979,35.19595182,1.762118108,0.066432627,33.522062237,2,4,0,Standard Class,Europe,Caribbean,Corporate,PROCESSING,Late delivery,-1,15.437327749163565,1.768840845654656
2016-05-14 06:41:15,Men's Footwear,Nike Men's Dri-FIT Victory Golf Polo,1,428.980876812,428.765915942,334.782345874,61.442162828,0.127184726,270.612371965,2,4,1,Standard Class,Europe,East of USA,Consumer,COMPLETE,Advance shipping,-1,456.8487722562933,59.99575469614536
2017-02-23 10:48:24,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,3,57.061810679,57.077146298,110.687296988,25.966363393,0.081195806,92.266881833,5,1,1,First Class,LATAM,Central America,Consumer,PENDING_PAYMENT,Shipping on time,4,55.86907251080946,19.798841781229257
2017-08-11 10:28:02,Fishing,Columbia Men's PFG Anchor Tough T-Shirt,1,137.062497664,137.11024923,135.374819884,4.662608284,0.018070943,117.801328513,5,4,1,Standard Class,Europe,Eastern Asia,Consumer,PROCESSING,Late delivery,0,141.60191608307304,5.497032540821852
2017-04-07 02:19:54,Tennis & Racquet,Lawn mower,1,22.783501458,22.782977255,87.657027961,6.856879882,0.023152417,81.243503829,4,0,0,First Class,LATAM,Western Europe,Consumer,COMPLETE,Shipping canceled,1,21.388678527830827,3.647375225676628
2017-07-28 11:46:47,Women's Apparel,Nike Men's CJ Elite 2 TD Football Cleat,5,47.684285322,47.707885128,160.348713942,20.238047416,0.093265984,128.476078678,5,1,0,Second Class,USCA,East of USA,Consumer,PENDING,Shipping on time,3,46.45278175455752,12.809289077489433
2016-07-02 03:22:42,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,1,280.704581782,280.762244644,299.622187782,29.158875959,0.036683732,257.173086446,6,2,1,First Class,Europe,Western Europe,Corporate,PENDING_PAYMENT,Late delivery,3,297.18613416334824,25.268335245536804
2015-06-04 14:41:09,Women's Apparel,Nike Men's CJ Elite 2 TD Football Cleat,1,172.750221221,172.67530222,283.019139871,1.080056355,0.011699194,256.858772453,4,4,0,Standard Class,Pacific Asia,East of USA,Home Office,PENDING_PAYMENT,Late delivery,-1,178.55191019198801,1.6332593239213606
2015-08-08 02:44:17,Cardio Equipment,Under Armour Girls' Toddler Spine Surge Runni,1,208.049293705,207.999427864,339.055875614,9.244940931,0.015490533,296.732135705,6,4,1,First Class,LATAM,South America,Corporate,COMPLETE,Late delivery,4,216.32636287949313,9.894531971036889
2016-12-26 02:23:12,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2,21.017240114,21.018919909,59.373450625,6.868684738,0.0148083,52.867770816,2,4,1,Standard Class,LATAM,Oceania,Consumer,COMPLETE,Advance shipping,-1,19.815169674399712,3.898035657594559
2016-01-09 08:23:27,Water Sports,Pelican Sunstream 100 Kayak,1,267.242466657,267.036499124,341.952956455,52.493881919,0.118118582,318.696932534,3,4,0,Standard Class,Africa,Central Africa,Corporate,PENDING,Advance shipping,-2,280.5147530561776,33.857807374095415
2017-08-07 04:08:35,Electronics,Field & Stream Sportsman 16 Gun Fire Safe,1,168.884847155,168.911482753,277.721590118,11.856878611,0.020053674,251.695131102,2,1,0,First Class,Europe,Western Europe,Home Office,CLOSED,Late delivery,0,173.5594382721635,12.526764451210639
2017-02-23 08:37:22,Water Sports,Pelican Sunstream 100 Kayak,1,162.00863738,161.924981264,162.166127564,7.74487186,0.011966346,145.707174841,2,4,1,Standard Class,Pacific Asia,South of  USA ,Corporate,COMPLETE,Advance shipping,-1,166.52102836311275,11.001799892000113
2017-09-02 09:15:33,Consumer Electronics,Baby sweater,5,87.902437791,87.895155998,297.593316301,27.334107367,0.106396826,239.577709483,2,4,0,Standard Class,USCA,West Asia,Corporate,CLOSED,Advance shipping,-1,88.92182679751673,13.733563950172277
2017-08-15 13:53:46,Cardio Equipment,Under Armour Girls' Toddler Spine Surge Runni,3,17.441135983,17.456171443,114.066708778,26.483736642,0.08113334,84.999243328,2,4,1,Standard Class,Europe,Western Europe,Home Office,COMPLETE,Advance shipping,0,16.5154474193741,8.334845762094185
2017-11-08 01:10:48,Cardio Equipment,Under Armour Girls' Toddler Spine Surge Runni,1,127.142611891,127.166335413,187.744947753,35.126986156,0.100970215,162.373864585,4,4,1,Second Class,LATAM,South America,Consumer,CANCELED,Shipping canceled,4,129.18261441366678,29.398107497659666
2015-08-13 20:42:27,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2,47.40532728,47.46268112,110.628792191,2.7966387,0.010283115,100.342408919,0,4,0,Standard Class,LATAM,Central America,Home Office,PENDING_PAYMENT,Late delivery,1,45.99830332460829,2.3972603085075717
2017-10-25 07:34:09,Fishing,Industrial consumer electronics,5,222.633041812,222.739525893,313.249645778,24.022140498,0.098160338,263.423838228,6,4,0,Standard Class,USCA,West Asia,Home Office,PENDING,Advance shipping,-2,232.04470136854786,19.42705361772189
2016-01-25 13:26:59,Cardio Equipment,Field & Stream Sportsman 16 Gun Fire Safe,1,53.52131179,53.470266372,149.671648618,4.685121184,0.010882371,143.884163784,4,4,1,Second Class,LATAM,Southern Europe,Consumer,COMPLETE,Shipping on time,2,53.043309842210476,2.5852082391204174
2015-04-16 13:29:04,Water Sports,Pelican Sunstream 100 Kayak,4,12.719674804,12.713628092,21.482902612,0.249249989,0.056710212,23.729130015,4,1,0,First Class,Europe,Caribbean,Consumer,PROCESSING,Late delivery,3,12.23392221823562,0.3130089710810508
2016-12-01 04:59:01,Men's Footwear,O'Brien Men's Neoprene Life Vest,1,181.214826259,181.235219047,122.881884877,49.724909595,0.193674107,99.804967332,4,4,0,Standard Class,LATAM,Western Europe,Corporate,ON_HOLD,Shipping on time,-1,189.00782844593175,52.81315892848787
2017-03-07 14:45:54,Kids' Golf Clubs,Nike Men's Kobe IX Elite Low Basketball Shoe,1,359.50419759,359.551171758,489.874751799,4.346188071,0.010057219,478.067216179,3,4,0,Standard Class,Pacific Asia,Southern Europe,Consumer,PENDING_PAYMENT,Late delivery,-2,383.6880001988127,5.9054459415534915
2015-08-17 18:48:04,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,1,120.091888139,120.171667787,107.666447677,24.630377647,0.104299943,77.881741165,6,4,0,Second Class,LATAM,Central America,Corporate,PROCESSING,Late delivery,1,121.60280482729797,20.774166041593293
2017-11-10 07:34:47,Cleats,Perfect Fitness Perfect Rip Deck,1,73.581568539,73.532574511,211.618981319,2.668456419,0.012403086,192.98669665,4,2,0,Standard Class,LATAM,Northern Europe,Home Office,COMPLETE,Late delivery,0,73.7606002760007,2.126045119838684
2016-03-04 13:08:41,Camping & Hiking,Pelican Sunstream 100 Kayak,3,88.987125915,88.90835861,106.885677987,10.477387851,0.01250088,87.732637205,5,4,0,Standard Class,LATAM,Central America,Home Office,PROCESSING,Advance shipping,-1,89.93043130503874,11.231772890748028
2016-02-23 04:10:03,Cleats,Under Armour Girls' Toddler Spine Surge Runni,1,73.753231139,73.748807687,138.094300796,3.098526372,0.010035017,135.117889237,2,1,1,First Class,USCA,West Africa,Consumer,CLOSED,Late delivery,0,73.77277483819017,2.8218865400579336
2016-08-07 03:43:15,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1,65.117310646,65.125566671,210.889865945,27.976347722,0.048908209,167.498059162,2,2,0,Standard Class,Europe,Southeast Asia,Home Office,COMPLETE,Advance shipping,-1,63.72241336457881,15.816627511025953
2016-04-15 07:34:12,Men's Footwear,Perfect Fitness Perfect Rip Deck,1,269.932479544,269.851716104,211.777746961,0.882258182,0.01000074,209.117421469,2,4,0,Standard Class,Europe,Western Europe,Corporate,PENDING,Advance shipping,-2,281.7956677994871,2.998157029234741
2017-01-26 03:52:58,Pet Supplies,Adult dog supplies,1,91.320089627,91.264750746,205.035936328,21.396150055,0.073620886,181.869412985,4,4,0,Standard Class,Pacific Asia,West Africa,Consumer,COMPLETE,Late delivery,-1,91.86655432361748,15.689394255228535
2016-10-31 00:50:28,Cardio Equipment,Perfect Fitness Perfect Rip Deck,5,665.660632042,665.393129408,636.498664555,19.83332061,0.022562555,615.750540844,4,4,0,Standard Class,LATAM,Caribbean,Home Office,PENDING,Late delivery,0,716.5946507869025,25.396592576080412
2016-12-08 06:54:07,Water Sports,Nike Men's Dri-FIT Victory Golf Polo,1,154.508657959,154.517955814,189.688691946,24.248954395,0.06264642,172.987575841,5,2,0,Second Class,LATAM,Western Europe,Home Office,COMPLETE,Shipping on time,0,158.92126146421361,21.20120140952802
2017-10-04 06:42:50,Children's Clothing,Lawn mower,1,187.894284876,187.917289175,193.856304101,22.953413872,0.056937383,157.201724223,2,4,1,Standard Class,LATAM,Central America,Consumer,COMPLETE,Late delivery,1,192.98001814815947,20.4752123218524
2017-09-13 12:53:32,Golf Gloves,Clicgear 8.0 Shoe Brush,1,348.462556014,348.612189688,379.494892164,63.175930853,0.153354978,347.669099941,2,1,1,Second Class,Africa,West Asia,Consumer,CLOSED,Advance shipping,0,369.18539444841235,50.23467417931167
2015-12-06 22:18:46,Indoor/Outdoor Games,Nike Men's CJ Elite 2 TD Football Cleat,1,51.063361807,51.063016053,39.450079554,0.96079665,0.010536154,33.094154484,4,2,1,Second Class,LATAM,Central America,Corporate,SUSPECTED_FRAUD,Late delivery,2,49.553335538290966,2.5986386394864645
2016-03-29 18:19:34,Fishing,Team Golf Tennessee Volunteers Putter Grip,1,175.640966248,175.665983432,353.155271112,18.362070903,0.015623643,299.116484202,6,4,0,Standard Class,LATAM,Northern Europe,Corporate,PROCESSING,Shipping canceled,1,181.4685306711059,10.894911536571838
2016-08-05 16:14:14,Water Sports,Pelican Sunstream 100 Kayak,4,39.927545534,39.904609401,42.02722636,0.933621616,0.011031423,41.518122911,5,4,1,Standard Class,USCA,West of USA ,Corporate,COMPLETE,Late delivery,3,38.26715070902736,2.0038303705457436
2015-01-15 11:19:52,Indoor/Outdoor Games,Glove It Imperial Golf Towel,1,273.854345869,273.92402356,445.897527706,33.134091888,0.060343327,397.962767205,6,4,0,Standard Class,LATAM,Caribbean,Consumer,PROCESSING,Late delivery,1,287.2212448686206,26.2964730079526
2016-04-17 15:26:08,Cardio Equipment,O'Brien Men's Neoprene Life Vest,1,286.946594088,286.878670598,253.174757711,8.383154077,0.011413387,240.924184858,6,4,0,Standard Class,LATAM,Eastern Asia,Corporate,PROCESSING,Late delivery,-1,300.62548730025395,13.415086765455072
